file,cache_kb,tlb_kb,stride_bytes,average,median,p90,p95,p99,min,max,stddev,pointer_count,unique_pages_touched,page_size_bytes
latency_stride_136_tlb_0_cache_65536.json,65536,0,136,91.88511683333341,91.8375,92.49375,92.85833333333333,94.27506249999999,88.92916666666666,97.03958333333334,0.6791429025416407,493447,4096,16384
latency_stride_136_tlb_0_cache_8192.json,8192,0,136,7.178268083333366,6.847916666666667,7.80625,7.839583333333333,8.11875,6.441666666666666,20.966666666666665,0.5492882901198014,61680,512,16384
latency_stride_136_tlb_1024_cache_1024.json,1024,1024,136,5.309924999999687,4.920833333333333,5.883333333333334,5.889583333333333,6.1458541666666635,4.68125,7.19375,0.5296097196545848,7710,64,16384
latency_stride_136_tlb_1024_cache_128.json,128,1024,136,0.6805745000000141,0.6791666666666667,0.68125,0.6833333333333333,0.7083333333333333,0.6729166666666667,1.63125,0.01918218795315258,963,8,16384
latency_stride_136_tlb_1024_cache_131072.json,131072,1024,136,31.79503216666667,31.835416666666667,35.202083333333334,36.22291666666667,38.45,10.872916666666667,44.14375,2.8119802968407575,986895,8192,16384
latency_stride_136_tlb_1024_cache_16384.json,16384,1024,136,6.042758500000008,6.289583333333334,6.616875000000005,6.752083333333333,9.2375,5.033333333333333,16.879166666666666,0.7588704941935723,123361,1024,16384
latency_stride_136_tlb_1024_cache_2048.json,2048,1024,136,5.271890083332738,4.8125,5.883333333333334,5.885416666666666,6.004166666666666,4.685416666666667,7.6375,0.5192827483761038,15420,128,16384
latency_stride_136_tlb_1024_cache_256.json,256,1024,136,0.7163850833333202,0.7125,0.7291666666666667,0.7333333333333333,0.7479166666666667,0.68125,1.6291666666666667,0.03133131771791412,1927,16,16384
latency_stride_136_tlb_1024_cache_262144.json,262144,1024,136,31.100295416667038,31.147916666666667,34.27520833333334,35.15833333333333,37.12302083333332,24.629166666666666,43.670833333333334,2.5248970600079694,1973790,16384,16384
latency_stride_136_tlb_1024_cache_32.json,32,1024,136,0.6803794166666864,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.5625,0.020473382032965327,240,2,16384
latency_stride_136_tlb_1024_cache_32768.json,32768,1024,136,8.874848416666655,8.754166666666666,9.433333333333334,9.7625,12.977104166666663,6.28125,33.97083333333333,1.025559729040023,246723,2048,16384
latency_stride_136_tlb_1024_cache_4096.json,4096,1024,136,5.350371666666707,4.88125,5.927083333333334,5.9375,6.1,4.810416666666667,7.5875,0.5294511626514844,30840,256,16384
latency_stride_136_tlb_1024_cache_512.json,512,1024,136,5.276947416666806,4.89375,5.845833333333333,5.847916666666666,6.116687499999996,4.677083333333334,7.73125,0.5243362444490892,3855,32,16384
